ID,Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
13882,2017,GMC,Sierra,129209,Regular Cab,8 Cylinder Engine,Automatic,4x4,White,Black,6,4,Gas,15.0L/100km,10.7L/100km,37995
13883,2023,GMC,Sierra,17,Crew Cab,355HP 5.3L 8 Cylinder Engine,Automatic,4x4,Titanium Rush Metallic,Black,5,4,Gas,14.8L/100km,11.8L/100km,93973
13884,2023,GMC,Sierra,10,Crew Cab,6.2L ECOTEC3 V8,10 Speed Automatic,4x4,White Frost Tricoat,Black,5,4,Gas,16.7L/100km,14.0L/100km,95113
13885,2023,GMC,Sierra,10,Truck,6.2L ECOTEC3 V8,10 Speed Automatic,4x4,Onyx Black,Black,5,4,Gas,16.7L/100km,14.0L/100km,95948
13886,2023,GMC,Sierra,10,Crew Cab,420HP 6.2L 8 Cylinder Engine,Automatic,4x4,White Frost Tricoat,Black,5,4,Diesel,15.4L/100km,12.3L/100km,99243
13887,2023,GMC,Sierra,10,Crew Cab,6.2L ECOTEC3 V8,10 Speed Automatic,4x4,Onyx Black,Black,5,4,Gas,16.7L/100km,14.0L/100km,100543
13888,2023,GMC,Sierra,10,Crew Cab,6.2L ECOTEC3 V8,10 Speed Automatic,4x4,Sterling Metallic,Grey,5,4,Gas,16.7L/100km,14.0L/100km,100543
13889,2017,GMC,Terrain,261954,SUV,4 Cylinder Engine,Automatic,AWD,Black,Black,5,4,Gas,11.5L/100km,8.3L/100km,12999
13891,2016,GMC,Terrain,115023,SUV,4 Cylinder Engine,6 Speed Automatic,FWD,blue,Black,5,4,Gas,10.5L/100km,7.3L/100km,19995
13892,2019,GMC,Savana,59322,Minivan,8 Cylinder Engine,8 Speed Automatic,RWD,Summit White,Black,2,3,Flexibleible,9.8L/100km,8.7L/100km,41495
13893,2017,GMC,Terrain,126310,SUV,2.4L 4cyl,6 Speed Automatic,AWD,Black,Black,5,4,Gas,11.5L/100km,8.3L/100km,23990
13894,2023,GMC,Terrain,25,SUV,1.5L TURBO 4cyl.,Automatic,FWD,Sterling Metallic,Black,5,5,Gas,9.7L/100km,8.1L/100km,35037
13895,2023,GMC,Terrain,8,SUV,4 Cylinder Engine,Automatic,AWD,Summit White,Black,5,4,Gas,9.9L/100km,8.3L/100km,37663
13896,2023,GMC,Terrain,10,SUV,4 Cylinder Engine,9 Speed Automatic,AWD,Summit White,Black,5,4,Gas,9.9L/100km,8.3L/100km,38640
13897,2023,GMC,Terrain,7,SUV,4 Cylinder Engine,Automatic,AWD,Summit White,Black,5,4,Gas,9.9L/100km,8.3L/100km,38673
13898,2023,GMC,Terrain,8,SUV,4 Cylinder Engine,Automatic,AWD,Marine Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,38888
13899,2023,GMC,Terrain,10,SUV,4 Cylinder Engine,9 Speed Automatic,AWD,Ebony Twilight Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,39135
13900,2023,GMC,Terrain,10,SUV,4 Cylinder Engine,9 Speed Automatic,AWD,Summit White,Black,5,4,Gas,9.9L/100km,8.3L/100km,39525
13901,2023,GMC,Terrain,10,SUV,4 Cylinder Engine,9 Speed Automatic,AWD,Summit White,Black,5,4,Gas,9.9L/100km,8.3L/100km,39525
13902,2021,GMC,Sierra,35029,Regular Cab,3.0L I6,Automatic,4x4,Summit White,Black,5,4,Diesel,10.6L/100km,9.2L/100km,55195
13903,2023,GMC,Terrain,25,SUV,1.5L TURBO 4cyl.,Automatic,AWD,Ebony Twilight Metallic,Black,5,5,Gas,9.9L/100km,8.3L/100km,39642
13904,2023,GMC,Terrain,10,SUV,1.5L Turbo,9 Speed Automatic,AWD,Marine Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,39693
13905,2023,GMC,Terrain,49,SUV,4 Cylinder Engine,Automatic,AWD,Ebony Twilight Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,39768
13906,2023,GMC,Terrain,10,SUV,4 Cylinder Engine,9 Speed Automatic,AWD,Ebony Twilight Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,40540
13907,2023,GMC,Terrain,120,SUV,175HP 1.5L 4 Cylinder Engine,Automatic,AWD,Marine Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,40768
13908,2022,GMC,Canyon,10,Crew Cab,3.6L DOHC DI V6 W/VVT,8 Speed Automatic,2WD,Summit White,Black,5,4,Gas,12.9L/100km,9.3L/100km,40978
13909,2022,GMC,Canyon,10,Crew Cab,3.6L DOHC DI V6 W/VVT,8 Speed Automatic,2WD,Summit White,Black,5,4,Gas,12.9L/100km,9.3L/100km,40978
13910,2023,GMC,Terrain,10,SUV,4 Cylinder Engine,9 Speed Automatic,AWD,Ebony Twilight Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,43340
13911,2023,GMC,Terrain,100,SUV,1.5L TURBO DOHC,9 Speed Automatic,AWD,Summit White,Black,5,4,Gas,9.9L/100km,8.3L/100km,43343
13912,2016,GMC,Sierra,143150,Truck,V8,Automatic,4x4,Burgundy,Black,5,4,Gas,15.0L/100km,10.7L/100km,37500
13913,2023,GMC,Terrain,100,SUV,1.5L TURBO DOHC,9 Speed Automatic,AWD,Sterling Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,43343
13914,2023,GMC,Terrain,250,SUV,175HP 1.5L 4 Cylinder Engine,Automatic,AWD,Summit White,Black,5,4,Gas,9.9L/100km,8.3L/100km,43343
13915,2023,GMC,Terrain,10,SUV,4 Cylinder Engine,9 Speed Automatic,AWD,Sterling Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,43690
13916,2023,GMC,Terrain,10,SUV,1.5L TURBO DOHC,9 Speed Automatic,AWD,Sterling Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,44433
13917,2023,GMC,Terrain,1,SUV,1.5L TURBO DOHC,9 Speed Automatic,AWD,Summit White,Black,5,4,Gas,9.9L/100km,8.3L/100km,44433
13918,2023,GMC,Terrain,10,SUV,1.5L TURBO DOHC,9 Speed Automatic,AWD,Marine Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,44458
13919,2023,GMC,Terrain,10,SUV,1.5L Turbo,9 Speed Automatic,AWD,Ebony Twilight Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,44458
13920,2023,GMC,Terrain,7,SUV,4 Cylinder Engine,Automatic,AWD,Ebony Twilight Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,44483
13921,2017,GMC,Savana,49000,Minivan,8 Cylinder Engine,8 Speed Automatic,RWD,Summit White,Dark Grey,15,3,Flexibleible,22.3L/100km,14.9L/100km,44900
13922,2020,GMC,Savana,57735,Minivan,8 Cylinder Engine,8 Speed Automatic,RWD,Summit White,Black,2,3,Flexibleible,9.8L/100km,8.7L/100km,43495
13923,2021,GMC,Sierra,47424,Truck,8 Cylinder Engine,6 Speed Automatic,4x4,Onyx Black,Black,5,2,Gas,16.0L/100km,11.8L/100km,44985
13924,2023,GMC,Terrain,10,SUV,4 Cylinder Engine,9 Speed Automatic,AWD,Ebony Twilight Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,45980
13925,2023,GMC,Terrain,10,SUV,4 Cylinder Engine,9 Speed Automatic,AWD,Ebony Twilight Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,45980
13926,2023,GMC,Acadia,8,SUV,V6 Cylinder Engine,Automatic,AWD,Ebony Twilight Metallic,Black,5,4,Gas,12.6L/100km,9.2L/100km,46933
13927,2023,GMC,Terrain,7,SUV,4 Cylinder Engine,Automatic,AWD,Ebony Twilight Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,47138
13928,2023,GMC,Acadia,0,SUV,2.0L 4cyl,9 Speed Automatic,AWD,Ebony Twilight Metallic,Black,5,2,Premium Unleaded,10.8L/100km,8.7L/100km,49883
13929,2023,GMC,Acadia,8,SUV,V6 Cylinder Engine,Automatic,AWD,Ebony Twilight Metallic,Black,5,4,Gas,12.6L/100km,9.2L/100km,50228
13930,2023,GMC,Acadia,3,SUV,3.6L 6cyl,9 Speed Automatic,AWD,Ebony Twilight Metallic,Black,5,2,Gas,12.6L/100km,9.2L/100km,51273
13931,2023,GMC,Sierra,9,Truck,2.7L 4cyl,Automatic,4x4,Summit White,Black,5,2,Gas,13.1L - 15.2L/100km,11.6L - 13.2L/100km,56108
13932,2018,GMC,Canyon,104162,Truck,3.6L 6cyl,Automatic,4x4,Grey,Black,5,4,Gas,14.1L/100km,10.0L/100km,35509
13933,2023,GMC,Acadia,10,SUV,4 Cylinder Engine,9 Speed Automatic,AWD,Volcanic Red Tintcoat,Black,7,4,Gas,10.8L/100km,8.7L/100km,56280
13934,2022,GMC,Sierra,5,Truck,2.7L 4cyl,Automatic,4x4,Summit White,Black,5,2,Gas,13.9L - 18.1L/100km,12.0L - 14.0L/100km,56883
13935,2022,GMC,Sierra,8,Truck,2.7L 4cyl,Automatic,4x4,Summit White,Black,5,2,Gas,13.9L - 18.1L/100km,12.0L - 14.0L/100km,57448
13936,2023,GMC,Acadia,9,SUV,3.6L 6cyl,9 Speed Automatic,AWD,White,Black,5,2,Gas,12.6L/100km,9.2L/100km,58178
13937,2023,GMC,Acadia,7,SUV,V6 Cylinder Engine,Automatic,AWD,White Frost Tricoat,Black,5,4,Gas,12.6L/100km,9.2L/100km,58433
13938,2023,GMC,Acadia,6,SUV,3.6L 6cyl,9 Speed Automatic,AWD,Ebony Twilight Metallic,Black,5,2,Gas,12.6L/100km,9.2L/100km,58778
13939,2023,GMC,Sierra,7,Truck,4 Cylinder Engine,Automatic,4WD,Onyx Black,Black,5,4,Gas,13.1L - 15.2L/100km,11.6L - 13.2L/100km,59658
13940,2019,GMC,Sierra,106600,Regular Cab,8 Cylinder Engine,Automatic,4x4,Summit White,Grey,6,4,Diesel,9.8L/100km,8.7L/100km,59950
13941,2023,GMC,Sierra,0,Truck,4 Cylinder Engine,Automatic,4WD,Summit White,Black,5,4,Gas,13.1L - 15.2L/100km,11.6L - 13.2L/100km,60578
13942,2022,GMC,Sierra,15785,Truck,6.2L,Automatic,4x4,Red,Grey,5,4,Gas,11.8L/100km,10.3L/100km,71995
13943,2023,GMC,Sierra,7,Truck,4 Cylinder Engine,Automatic,4WD,Summit White,Black,5,4,Gas,13.1L - 15.2L/100km,11.6L - 13.2L/100km,60578
13944,2023,GMC,Acadia,10,SUV,3.6L DOHC SIDI V6 W/VVT,9 Speed Automatic,AWD,Summit White,Black,5,4,Gas,12.6L/100km,9.2L/100km,61078
13945,2023,GMC,Acadia,3,SUV,3.6L 6cyl,9 Speed Automatic,AWD,Ebony Twilight Metallic,Black,5,2,Gas,12.6L/100km,9.2L/100km,62988
13946,2023,GMC,Acadia,10,SUV,V6 Cylinder Engine,9 Speed Automatic,AWD,Ebony Twilight Metallic,Black,7,4,Gas,12.6L/100km,9.2L/100km,64485
13947,2023,GMC,Sierra,100,Crew Cab,2.7L TURBO I4,8 Speed Automatic,4x4,Pacific Blue Metallic,Black,5,4,Gas,13.1L - 15.2L/100km,11.6L - 13.2L/100km,64738
13948,2023,GMC,Sierra,25,Truck,5.3L 8cyl.,Automatic,4WD,Summit White,Black,5,4,Gas,16.0L/100km,13.2L/100km,64947
13949,2023,GMC,Terrain,10,SUV,1.5L TURBO DOHC,9 Speed Automatic,AWD,Sterling Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,44433
13950,2016,GMC,Canyon,28151,Truck,6 Cylinder,Automatic,4x4,Onyx Black,Black,5,4,Gas,13.6L/100km,9.9L/100km,36800
13951,2022,GMC,Yukon,7875,SUV,6.2L,Automatic,4x4,Midnight Blue Metallic,Beige,7,4,Gas,16.3L/100km,12.7L/100km,105888
13952,2020,GMC,Canyon,77400,Crew Cab,3.6L,Automatic,4x4,Summit White,Dark Grey,5,4,Diesel,14.0L/100km,9.9L/100km,37495
13953,2016,GMC,Yukon,127750,SUV,8 Cylinder Engine,Automatic,AWD,Onyx Black,Black,5,4,Gas,9.8L/100km,8.7L/100km,42980
13954,2020,GMC,Sierra,66481,Truck,8 Cylinder Engine,10 Speed Automatic,4x4,Black,Black,5,4,Gas,14.3L/100km,10.6L/100km,57395
13955,2017,GMC,Sierra,140928,Truck,5.3L 8cyl,8 Speed Automatic,4x4,Grey,Black,5,4,Gas,15.0L - 15.9L/100km,10.7L - 11.5L/100km,32888
13956,2023,GMC,Acadia,6,SUV,3.6L 6cyl,9 Speed Automatic,AWD,Ebony Twilight Metallic,Black,5,2,Gas,12.6L/100km,9.2L/100km,58778
13957,2022,GMC,Sierra,7,Truck,5.3L 8cyl,8 Speed Automatic,4x4,Summit White,Black,5,2,Gas,15.4L/100km,12.3L/100km,67993
13958,2023,GMC,Sierra,25,Truck,5.3L 8cyl.,Automatic,4WD,Summit White,Black,5,4,Gas,16.0L/100km,13.2L/100km,64947
13959,2023,GMC,Sierra,10,Crew Cab,2.7L TURBO I4,8 Speed Automatic,4x4,Summit White,Black,5,4,Gas,13.1L - 15.2L/100km,11.6L - 13.2L/100km,65113
13960,2023,GMC,Sierra,10,Crew Cab,2.7L TURBO I4,8 Speed Automatic,4x4,Onyx Black,Black,5,4,Gas,13.1L/100km,11.6L/100km,65493
13961,2023,GMC,Sierra,0,Truck,2.7L 4cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,13.1L/100km,11.6L/100km,67613
13962,2020,GMC,Savana,57735,Minivan,8 Cylinder Engine,8 Speed Automatic,RWD,Summit White,Black,2,3,Flexibleible,9.8L/100km,8.7L/100km,43495
13963,2023,GMC,Sierra,14,Truck,2.7L 4cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,13.1L - 13.8L/100km,11.6L - 13.2L/100km,67618
13964,2023,GMC,Sierra,8,Truck,2.7L 4cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,13.1L - 13.8L/100km,11.6L - 13.2L/100km,67618
13965,2023,GMC,Sierra,25,Truck,5.3L 8cyl.,Automatic,4WD,Onyx Black,Black,5,4,Gas,16.0L/100km,13.2L/100km,68387
13966,2023,GMC,Sierra,7,Truck,2.7L 4cyl,Automatic,4x4,Red,Black,5,2,Gas,13.1L/100km,11.6L/100km,68683
13967,2023,GMC,Sierra,25,Truck,5.3L 8cyl.,Automatic,4WD,Pacific Blue Metallic,Black,5,4,Gas,16.0L/100km,13.2L/100km,68882
13968,2023,GMC,Sierra,10,Truck,4 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,13.1L/100km,11.6L/100km,69385
13969,2023,GMC,Sierra,10,Truck,4 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,13.1L/100km,11.6L/100km,69385
13970,2023,GMC,Sierra,10,Truck,4 Cylinder Engine,Automatic,4x4,Sterling Metallic,Black,5,4,Gas,13.1L/100km,11.6L/100km,69385
13971,2023,GMC,Sierra,10,Truck,4 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,13.1L/100km,11.6L/100km,69385
13972,2023,GMC,Terrain,1,SUV,Turbocharged Gas/E15 I4 1.5L/-TBD-,Automatic,AWD,Ebony Twilight Metallic,Black,5,4,Gas,9.9L/100km,8.3L/100km,47338
13973,2023,GMC,Sierra,7,Truck,4 Cylinder Engine,Automatic,4WD,Onyx Black,Black,5,4,Gas,13.1L/100km,11.6L/100km,69418
13974,2023,GMC,Sierra,7,Truck,2.7L 4cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,13.1L/100km,11.6L/100km,69498
13975,2023,GMC,Sierra,3,Truck,2.7L 4cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,13.1L/100km,11.6L/100km,69848
13976,2023,GMC,Sierra,7,Truck,2.7L 4cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,13.1L/100km,11.6L/100km,69848
13977,2023,GMC,Sierra,7,Truck,2.7L 4cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,13.1L/100km,11.6L/100km,69993
13978,2023,GMC,Sierra,10,Truck,4 Cylinder Engine,Automatic,4x4,Sterling Metallic,Black,5,4,Gas,13.1L/100km,11.6L/100km,70045
13979,2023,GMC,Sierra,9,Truck,2.7L 4cyl,Automatic,4x4,Summit White,Black,5,2,Gas,13.1L/100km,11.6L/100km,70258
13980,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,70350
13981,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,70460
13982,2023,GMC,SIERRA,10,Crew Cab,Gas V8 6.6L/,Automatic,4x4,Summit White,Black,6,4,Gas,9.8L/100km,8.7L/100km,71598
13983,2023,GMC,Sierra,7,Truck,4 Cylinder Engine,Automatic,4WD,Onyx Black,Black,5,4,Gas,13.1L/100km,11.6L/100km,70578
13984,2023,GMC,Sierra,2,Truck,4 Cylinder Engine,Automatic,4WD,Dynamic Blue Metallic,Black,5,4,Gas,13.1L/100km,11.6L/100km,70743
13985,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,70775
13986,2023,GMC,Sierra,0,Extended Cab,DURAMAX 3.0L TURBO-DIESEL,10 Speed Automatic,4x4,Summit White,Black,5,4,Diesel,11.1L/100km,10.2L/100km,71223
13987,2023,GMC,Sierra,25,Truck,2.7L TURBO 4cyl.,Automatic,4WD,Sterling Metallic,Black,5,4,Gas,13.1L/100km,11.6L/100km,71262
13988,2023,GMC,Sierra,25,Truck,2.7L TURBO 4cyl.,Automatic,4WD,Sterling Metallic,Black,5,4,Gas,13.1L/100km,11.6L/100km,71262
13989,2023,GMC,Sierra,6,Truck,5.3L 8cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,14.8L/100km,11.8L/100km,71483
13990,2023,GMC,Sierra,6,Truck,5.3L 8cyl,Automatic,4x4,Summit White,Black,5,2,Gas,14.8L/100km,11.8L/100km,71483
13991,2023,GMC,Sierra,0,Truck,5.3L 8cyl,10 Speed Automatic,4x4,Onyx Black,Black,5,2,Gas,14.8L/100km,11.8L/100km,71593
13992,2023,GMC,Sierra,10,Crew Cab,Gas V8 6.2L/376,Automatic,4x4,Onyx Black,Black,5,4,Gas,16.7L/100km,14.0L/100km,94528
13993,2023,GMC,Sierra,10,Truck,Straight 6 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Diesel,11.1L/100km,10.2L/100km,71645
13994,2023,GMC,Sierra,25,Truck,2.7L TURBO 4cyl.,Automatic,4WD,Titanium Rush Metallic,Black,5,4,Gas,13.1L/100km,11.6L/100km,71757
13995,2023,GMC,Sierra,0,Truck,8 Cylinder Engine,Automatic,4WD,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,71998
13996,2023,GMC,Sierra,6,Truck,3.0L 6cyl,Automatic,4x4,Summit White,Black,5,2,Diesel,11.1L/100km,10.2L/100km,72003
13997,2023,GMC,Sierra,10,Truck,355HP 5.3L 8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Diesel,14.8L/100km,11.8L/100km,72078
13998,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,72160
13999,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,72160
14000,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Sterling Metallic,Black,5,4,Gas,14.8L/100km,11.8L/100km,72160
14001,2023,GMC,Sierra,1,Truck,5.3L 8cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,14.8L/100km,11.8L/100km,72273
14002,2019,GMC,Savana,59322,Minivan,8 Cylinder Engine,8 Speed Automatic,RWD,Summit White,Black,2,3,Flexibleible,9.8L/100km,8.7L/100km,41495
14003,2023,GMC,Sierra,8,Truck,5.3L 8cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,14.8L/100km,11.8L/100km,72273
14004,2023,GMC,Sierra,9,Truck,5.3L 8cyl,Automatic,4x4,Summit White,Black,5,2,Gas,14.8L/100km,11.8L/100km,72273
14005,2023,GMC,Sierra,10,Truck,5.3L 8cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,14.8L/100km,11.8L/100km,72273
14006,2023,GMC,Sierra,100,Extended Cab,5.3L ECOTEC3 V8,10 Speed Automatic,4x4,Summit White,Black,5,4,Gas,14.8L/100km,11.8L/100km,72483
14007,2023,GMC,Sierra,6,Truck,3.0L 6cyl,Automatic,4x4,Onyx Black,Black,5,2,Diesel,11.1L/100km,10.2L/100km,72598
14008,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,72875
14009,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,72875
14010,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,72875
14011,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,72875
14012,2019,GMC,SIERRA,112002,Extended Cab,Vortec 6.0L V8 SFI Flex Fuel VVT,6 Speed Automatic,4x4,Summit White,Grey,5,4,Gas,9.8L/100km,8.7L/100km,39999
14013,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,72875
14014,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,72875
14015,2023,GMC,Sierra,7,Truck,3.0L 6cyl,Automatic,4x4,Onyx Black,Black,5,2,Diesel,11.1L/100km,10.2L/100km,72948
14016,2023,GMC,Sierra,1,Truck,3.0L 6cyl,Automatic,4x4,Onyx Black,Black,5,2,Diesel,11.1L/100km,10.2L/100km,72948
14017,2023,GMC,SIERRA,198,Truck,6.6L 8cyl,Automatic,4x4,Summit White,Black,5,2,Gas,9.8L/100km,8.7L/100km,72978
14018,2023,GMC,Sierra,25,Truck,5.3L 8cyl.,Automatic,4WD,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,73052
14019,2023,GMC,Sierra,89,Truck,5.3L 8cyl,Automatic,4x4,Summit White,Black,5,2,Gas,14.8L/100km,11.8L/100km,73248
14020,2023,GMC,Sierra,5,Truck,5.3L 8cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,14.8L/100km,11.8L/100km,73343
14021,2023,GMC,Sierra,4,Truck,5.3L 8cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,14.8L/100km,11.8L/100km,73343
14022,2022,GMC,Sierra,15785,Truck,6.2L,Automatic,4x4,Red,Grey,5,4,Gas,11.8L/100km,10.3L/100km,71995
14023,2023,GMC,Sierra,8,Truck,8 Cylinder Engine,Automatic,4WD,Sterling Metallic,Black,5,4,Gas,14.8L/100km,11.8L/100km,73493
14024,2023,GMC,Sierra,5,Truck,5.3L 8cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,14.8L/100km,11.8L/100km,73623
14025,2023,GMC,Sierra,7,Truck,8 Cylinder Engine,Automatic,4WD,Titanium Rush Metallic,Black,5,4,Gas,14.8L/100km,11.8L/100km,73703
14026,2023,GMC,Sierra,8,Truck,8 Cylinder Engine,Automatic,4WD,Titanium Rush Metallic,Black,5,4,Gas,14.8L/100km,11.8L/100km,73703
14027,2023,GMC,Sierra,150,Crew Cab,355HP 5.3L 8 Cylinder Engine,Automatic,4x4,Summit White,Black,5,4,Gas,14.8L/100km,11.8L/100km,73948
14028,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4WD,Volcanic Red Tintcoat,Black,5,4,Gas,14.8L/100km,11.8L/100km,73963
14029,2023,GMC,Sierra,15,Truck,3.0L 6cyl,Automatic,4x4,Onyx Black,Black,5,2,Diesel,11.1L/100km,10.2L/100km,74023
14030,2023,GMC,Sierra,6,Truck,3.0L 6cyl,Automatic,4x4,Onyx Black,Black,5,2,Diesel,11.1L/100km,10.2L/100km,74023
14031,2023,GMC,Sierra,11,Truck,5.3L 8cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,14.8L/100km,11.8L/100km,74168
14032,2021,GMC,Sierra,35029,Regular Cab,3.0L I6,Automatic,4x4,Summit White,Black,5,4,Diesel,10.6L/100km,9.2L/100km,55195
14033,2023,GMC,Sierra,10,Truck,5.3L 8cyl,Automatic,4x4,Summit White,Black,5,2,Gas,14.8L/100km,11.8L/100km,74168
14034,2023,GMC,Sierra,8,Truck,5.3L 8cyl,Automatic,4x4,Onyx Black,Black,5,2,Gas,14.8L/100km,11.8L/100km,74168
14035,2023,GMC,Sierra,10,Crew Cab,355HP 5.3L 8 Cylinder Engine,Automatic,4x4,Titanium Rush Metallic,Black,5,4,Gas,14.8L/100km,11.8L/100km,74373
14036,2023,GMC,Sierra,181,Truck,5.3L 8cyl,Automatic,4x4,Dynamic Blue Metallic,Black,5,2,Gas,14.8L/100km,11.8L/100km,74743
14037,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Sterling Metallic,Black,5,4,Gas,14.8L/100km,11.8L/100km,74925
14038,2023,GMC,Sierra,8,Truck,8 Cylinder Engine,Automatic,4WD,Summit White,Black,5,4,Gas,14.8L/100km,11.8L/100km,75008
14039,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,75395
14040,2023,GMC,Sierra,7,Truck,Straight 6 Cylinder Engine,Automatic,4WD,Onyx Black,Black,5,4,Diesel,11.1L/100km,10.2L/100km,75488
14041,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,75640
14042,2023,GMC,Sierra,10,Crew Cab,Gas V8 6.2L/376,Automatic,4x4,Titanium Rush Metallic,Black,5,4,Gas,15.4L/100km,12.3L/100km,108993
14043,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,75745
14044,2023,GMC,Sierra,10,Truck,8 Cylinder Engine,Automatic,4x4,Onyx Black,Black,5,4,Gas,14.8L/100km,11.8L/100km,75745
14045,2023,GMC,Sierra,29,Truck,3L 6cyl.,Automatic,4WD,Onyx Black,Black,5,4,Diesel,11.1L/100km,10.2L/100km,76402
14046,2023,GMC,Sierra,7,Truck,Straight 6 Cylinder Engine,Automatic,4WD,Summit White,Black,5,4,Diesel,11.1L/100km,10.2L/100km,76703
14047,2023,GMC,Sierra,0,Crew Cab,DURAMAX 3.0L TURBO-DIESEL,10 Speed Automatic,4x4,Onyx Black,Black,5,4,Diesel,11.1L/100km,10.2L/100km,77268
14048,2023,GMC,Sierra,7,Truck,Straight 6 Cylinder Engine,Automatic,4WD,Dynamic Blue Metallic,Black,5,4,Diesel,11.1L/100km,10.2L/100km,78023
14049,2023,GMC,Sierra,25,Truck,3L 6cyl.,Automatic,4x4,Sterling Metallic,Black,5,4,Diesel,11.1L/100km,10.2L/100km,79692
14050,2023,GMC,SIERRA,15,Truck,6.6L 8cyl,Automatic,4x4,Onyx Black,Black,5,2,Diesel,9.8L/100km,8.7L/100km,80573
